step,x,y,z
19641,-78,-51,0
19642,-78,-51,0
19643,-78,-52,0
19644,-78,-51,0
19645,-78,-51,0
19646,-77,-51,0
19647,-77,-50,0
19648,-77,-49,0
19649,-77,-48,0
19650,-77,-48,0
19651,-77,-48,0
19652,-77,-47,0
19653,-77,-46,0
19654,-77,-46,0
19655,-77,-45,0
19656,-77,-44,0
19657,-77,-44,0
19658,-77,-44,0
19659,-78,-44,0
19660,-77,-44,0
19661,-77,-44,0
19662,-77,-43,0
19663,-77,-44,0
19664,-77,-44,0
19665,-77,-44,0
19666,-77,-45,0
19667,-77,-44,0
19668,-77,-43,0
19669,-77,-43,0
19670,-77,-43,0
19671,-77,-42,0
19672,-76,-42,0
19673,-76,-41,0
19674,-76,-41,0
19675,-77,-41,0
19676,-77,-40,0
19677,-76,-40,0
19678,-76,-41,0
19679,-76,-40,0
19680,-76,-40,0
19681,-76,-41,0
19682,-76,-42,0
19683,-75,-42,0
19684,-75,-41,0
19685,-75,-40,0
19686,-76,-40,0
19687,-76,-40,0
19688,-75,-40,0
19689,-75,-40,0
19690,-75,-39,0
19691,-75,-39,0
19692,-75,-39,0
19693,-74,-39,0
19694,-73,-39,0
19695,-73,-38,0
19696,-73,-39,0
19697,-73,-38,0
19698,-73,-37,0
19699,-73,-38,0
19700,-73,-38,0
19701,-73,-39,0
19702,-73,-39,0
19703,-73,-40,0
19704,-73,-40,0
19705,-73,-41,0
19706,-73,-41,0
19707,-73,-42,0
19708,-73,-41,0
19709,-73,-42,0
19710,-73,-43,0
19711,-73,-43,0
19712,-73,-44,0
19713,-73,-45,0
19714,-72,-45,0
19715,-73,-45,0
19716,-73,-45,0
19717,-74,-45,0
19718,-74,-46,0
19719,-74,-45,0
19720,-74,-45,0
19721,-74,-46,0
19722,-74,-47,0
19723,-74,-47,0
19724,-73,-47,0
19725,-73,-48,0
19726,-73,-48,0
19727,-73,-49,0
19728,-73,-48,0
19729,-73,-47,0
19730,-73,-47,0
19731,-73,-46,0
19732,-73,-45,0
19733,-74,-45,0
19734,-75,-45,0
19735,-75,-46,0
19736,-74,-46,0
19737,-74,-47,0
19738,-74,-48,0
19739,-74,-49,0
19740,-74,-50,0
19741,-74,-50,0
19742,-74,-51,0
19743,-74,-51,0
19744,-74,-52,0
19745,-74,-52,0
19746,-74,-52,0
19747,-74,-51,0
19748,-74,-52,0
19749,-74,-52,0
19750,-74,-53,0
19751,-74,-52,0
19752,-74,-52,0
19753,-74,-51,0
19754,-74,-51,0
19755,-73,-51,0
19756,-73,-50,0
19757,-73,-50,0
19758,-73,-51,0
19759,-73,-50,0
19760,-73,-49,0
19761,-73,-48,0
19762,-73,-49,0
19763,-73,-49,0
19764,-72,-49,0
19765,-73,-49,0
19766,-73,-48,0
19767,-73,-48,0
19768,-73,-48,0
19769,-73,-47,0
19770,-73,-47,0
19771,-74,-47,0
19772,-73,-47,0
19773,-73,-47,0
19774,-74,-47,0
19775,-74,-46,0
19776,-75,-46,0
19777,-76,-46,0
19778,-77,-46,0
19779,-76,-46,0
19780,-76,-46,0
19781,-77,-46,0
19782,-77,-46,0
19783,-77,-46,0
19784,-76,-46,0
19785,-76,-47,0
19786,-77,-47,0
19787,-77,-47,0
19788,-76,-47,0
19789,-77,-47,0
19790,-76,-47,0
19791,-76,-47,0
19792,-75,-47,0
19793,-76,-47,0
19794,-76,-47,0
19795,-75,-47,0
19796,-75,-46,0
19797,-75,-45,0
19798,-75,-45,0
19799,-76,-45,0
19800,-76,-44,0
19801,-76,-43,0
19802,-77,-43,0
19803,-77,-44,0
19804,-77,-43,0
19805,-77,-43,0
19806,-77,-44,0
19807,-77,-44,0
19808,-77,-43,0
19809,-76,-43,0
19810,-76,-43,0
19811,-76,-42,0
19812,-76,-42,0
19813,-76,-43,0
19814,-76,-42,0
19815,-76,-43,0
19816,-75,-43,0
19817,-75,-43,0
19818,-75,-44,0
19819,-74,-44,0
19820,-74,-43,0
19821,-75,-43,0
19822,-76,-43,0
19823,-76,-44,0
19824,-77,-44,0
19825,-78,-44,0
19826,-78,-43,0
19827,-77,-43,0
19828,-77,-44,0
19829,-77,-45,0
19830,-77,-46,0
19831,-77,-47,0
19832,-77,-46,0
19833,-77,-45,0
19834,-76,-45,0
19835,-76,-46,0
19836,-76,-45,0
19837,-76,-46,0
19838,-76,-47,0
19839,-76,-47,0
19840,-76,-46,0
19841,-76,-47,0
19842,-76,-47,0
19843,-76,-47,0
19844,-76,-47,0
19845,-76,-47,0
19846,-76,-46,0
19847,-76,-45,0
19848,-76,-46,0
19849,-76,-47,0
19850,-75,-47,0
19851,-74,-47,0
19852,-74,-47,0
19853,-74,-48,0
19854,-74,-49,0
19855,-74,-49,0
19856,-74,-48,0
19857,-74,-48,0
19858,-74,-48,0
19859,-74,-49,0
19860,-74,-49,0
19861,-74,-50,0
19862,-74,-50,0
19863,-74,-49,0
19864,-74,-50,0
19865,-75,-50,0
19866,-75,-50,0
19867,-75,-49,0
19868,-75,-50,0
19869,-76,-50,0
19870,-76,-51,0
19871,-76,-52,0
19872,-76,-53,0
19873,-76,-53,0
19874,-76,-53,0
19875,-77,-53,0
19876,-77,-52,0
19877,-77,-52,0
19878,-77,-52,0
19879,-77,-52,0
19880,-77,-53,0
19881,-77,-53,0
19882,-77,-52,0
19883,-77,-52,0
19884,-77,-52,0
19885,-77,-52,0
19886,-77,-52,0
19887,-77,-51,0
19888,-77,-50,0
19889,-77,-51,0
19890,-76,-51,0
19891,-75,-51,0
19892,-75,-51,0
19893,-75,-50,0
19894,-75,-49,0
19895,-74,-49,0
19896,-74,-49,0
19897,-74,-50,0
19898,-74,-51,0
19899,-74,-50,0
19900,-74,-50,0
19901,-74,-49,0
19902,-74,-50,0
19903,-74,-50,0
19904,-75,-50,0
19905,-75,-51,0
19906,-75,-52,0
19907,-75,-52,0
19908,-75,-52,0
19909,-74,-52,0
19910,-74,-53,0
19911,-74,-52,0
19912,-74,-53,0
19913,-75,-53,0
19914,-75,-54,0
19915,-74,-54,0
19916,-74,-53,0
19917,-74,-54,0
19918,-74,-53,0
19919,-74,-53,0
19920,-73,-53,0
19921,-73,-54,0
19922,-73,-55,0
19923,-73,-55,0
19924,-72,-55,0
19925,-72,-55,0
19926,-72,-55,0
19927,-72,-55,0
19928,-72,-56,0
19929,-72,-56,0
19930,-72,-56,0
19931,-72,-57,0
19932,-72,-56,0
19933,-72,-55,0
19934,-72,-55,0
19935,-72,-55,0
19936,-72,-54,0
19937,-72,-55,0
19938,-71,-55,0
19939,-70,-55,0
19940,-70,-54,0
19941,-70,-54,0
19942,-70,-54,0
19943,-69,-54,0
19944,-69,-54,0
19945,-69,-54,0
19946,-70,-54,0
19947,-70,-54,0
19948,-70,-54,0
19949,-70,-54,0
19950,-70,-54,0
19951,-70,-53,0
19952,-70,-52,0
19953,-70,-52,0
19954,-70,-51,0
19955,-70,-52,0
19956,-70,-51,0
19957,-70,-51,0
19958,-71,-51,0
19959,-71,-51,0
19960,-70,-51,0
19961,-70,-52,0
19962,-70,-52,0
19963,-70,-51,0
19964,-70,-51,0
19965,-70,-51,0
19966,-71,-51,0
19967,-71,-50,0
19968,-71,-49,0
19969,-71,-48,0
19970,-71,-48,0
19971,-71,-49,0
19972,-71,-48,0
19973,-71,-49,0
19974,-71,-49,0
19975,-71,-48,0
19976,-71,-49,0
19977,-71,-48,0
19978,-71,-47,0
19979,-71,-46,0
19980,-71,-47,0
19981,-70,-47,0
19982,-70,-46,0
19983,-70,-45,0
19984,-70,-44,0
19985,-70,-45,0
19986,-69,-45,0
19987,-69,-45,0
19988,-69,-44,0
19989,-69,-44,0
19990,-69,-45,0
19991,-69,-46,0
19992,-69,-47,0
19993,-69,-47,0
19994,-69,-46,0
19995,-68,-46,0
19996,-68,-46,0
19997,-68,-47,0
19998,-68,-46,0
19999,-68,-47,0
20000,-68,-46,0
20001,-68,-46,0
20002,-68,-46,0
20003,-68,-46,0
20004,-68,-47,0
20005,-68,-48,0
20006,-67,-48,0
20007,-66,-48,0
20008,-66,-49,0
20009,-66,-50,0
20010,-66,-51,0
20011,-66,-51,0
20012,-66,-51,0
20013,-66,-51,0
20014,-66,-51,0
20015,-66,-51,0
20016,-66,-51,0
20017,-66,-52,0
20018,-66,-52,0
20019,-66,-53,0
20020,-66,-52,0
20021,-66,-51,0
20022,-66,-50,0
20023,-65,-50,0
20024,-64,-50,0
20025,-63,-50,0
20026,-62,-50,0
20027,-62,-49,0
20028,-62,-49,0
20029,-62,-49,0
20030,-63,-49,0
20031,-63,-49,0
20032,-63,-48,0
20033,-63,-49,0
20034,-63,-50,0
20035,-63,-50,0
20036,-63,-50,0
20037,-64,-50,0
20038,-64,-50,0
20039,-64,-49,0
20040,-65,-49,0
20041,-65,-49,0
20042,-65,-48,0
20043,-65,-47,0
20044,-65,-48,0
20045,-65,-47,0
20046,-65,-47,0
20047,-65,-47,0
20048,-64,-47,0
20049,-64,-46,0
20050,-64,-47,0
20051,-64,-48,0
20052,-64,-49,0
20053,-64,-50,0
20054,-64,-50,0
20055,-64,-49,0
20056,-64,-49,0
20057,-64,-49,0
20058,-64,-49,0
20059,-64,-49,0
20060,-63,-49,0
20061,-63,-49,0
20062,-64,-49,0
20063,-64,-49,0
20064,-64,-48,0
20065,-64,-49,0
20066,-63,-49,0
20067,-63,-49,0
20068,-63,-48,0
20069,-62,-48,0
20070,-62,-47,0
20071,-63,-47,0
20072,-64,-47,0
20073,-65,-47,0
20074,-65,-48,0
20075,-65,-48,0
20076,-65,-48,0
20077,-66,-48,0
20078,-67,-48,0
20079,-68,-48,0
20080,-67,-48,0
20081,-68,-48,0
20082,-69,-48,0
20083,-69,-47,0
20084,-69,-48,0
20085,-69,-48,0
20086,-69,-48,0
20087,-69,-49,0
20088,-69,-49,0
20089,-69,-49,0
20090,-69,-50,0
20091,-69,-51,0
20092,-69,-52,0
20093,-68,-52,0
20094,-68,-52,0
20095,-68,-52,0
20096,-68,-52,0
20097,-68,-53,0
20098,-68,-54,0
20099,-68,-55,0
20100,-68,-55,0
20101,-68,-54,0
20102,-68,-53,0
20103,-68,-54,0
20104,-69,-54,0
20105,-69,-54,0
20106,-69,-54,0
20107,-68,-54,0
20108,-68,-55,0
20109,-69,-55,0
20110,-69,-54,0
20111,-68,-54,0
20112,-68,-54,0
20113,-68,-53,0
20114,-68,-53,0
20115,-68,-52,0
20116,-68,-53,0
20117,-68,-53,0
20118,-68,-54,0
20119,-68,-53,0
20120,-68,-52,0
20121,-68,-52,0
20122,-68,-52,0
20123,-68,-52,0
20124,-68,-52,0
20125,-68,-52,0
20126,-68,-51,0
20127,-67,-51,0
20128,-67,-51,0
20129,-68,-51,0
20130,-68,-50,0
20131,-67,-50,0
20132,-67,-51,0
20133,-67,-52,0
20134,-67,-52,0
20135,-67,-52,0
20136,-67,-51,0
20137,-67,-50,0
20138,-67,-49,0
20139,-67,-50,0
20140,-67,-51,0
20141,-67,-50,0
20142,-67,-50,0
20143,-67,-51,0
20144,-67,-51,0
20145,-67,-50,0
20146,-67,-51,0
20147,-67,-50,0
20148,-67,-50,0
20149,-67,-50,0
20150,-68,-50,0
20151,-68,-51,0
20152,-68,-51,0
20153,-68,-50,0
20154,-68,-50,0
20155,-68,-50,0
20156,-68,-50,0
20157,-68,-51,0
20158,-67,-51,0
20159,-67,-52,0
20160,-67,-52,0
20161,-67,-52,0
20162,-68,-52,0
20163,-68,-52,0
20164,-67,-52,0
20165,-67,-53,0
20166,-67,-53,0
20167,-67,-53,0
20168,-67,-52,0
20169,-67,-51,0
20170,-67,-52,0
20171,-67,-51,0
20172,-67,-52,0
20173,-67,-51,0
20174,-67,-51,0
20175,-67,-52,0
20176,-67,-52,0
20177,-67,-52,0
20178,-66,-52,0
20179,-65,-52,0
20180,-66,-52,0
20181,-66,-51,0
20182,-66,-50,0
20183,-66,-51,0
20184,-66,-50,0
20185,-66,-51,0
20186,-66,-52,0
20187,-66,-53,0
20188,-66,-53,0
20189,-65,-53,0
20190,-65,-52,0
20191,-64,-52,0
20192,-64,-53,0
20193,-63,-53,0
20194,-63,-52,0
20195,-63,-53,0
20196,-63,-53,0
20197,-63,-53,0
20198,-62,-53,0
20199,-62,-54,0
20200,-62,-54,0
20201,-62,-53,0
20202,-62,-54,0
20203,-62,-54,0
20204,-62,-53,0
20205,-62,-52,0
20206,-63,-52,0
20207,-63,-52,0
20208,-62,-52,0
20209,-62,-53,0
20210,-62,-53,0
20211,-61,-53,0
20212,-62,-53,0
20213,-62,-53,0
20214,-62,-53,0
20215,-62,-52,0
20216,-62,-53,0
20217,-62,-54,0
20218,-62,-54,0
20219,-62,-53,0
20220,-62,-54,0
20221,-61,-54,0
20222,-61,-55,0
20223,-61,-55,0
20224,-61,-54,0
20225,-61,-54,0
20226,-61,-54,0
20227,-61,-55,0
20228,-61,-56,0
20229,-61,-55,0
20230,-61,-54,0
20231,-62,-54,0
20232,-62,-55,0
20233,-62,-55,0
20234,-62,-55,0
20235,-62,-54,0
20236,-62,-54,0
20237,-62,-53,0
20238,-61,-53,0
20239,-61,-54,0
20240,-61,-53,0
20241,-62,-53,0
20242,-62,-52,0
20243,-62,-53,0
20244,-61,-53,0
20245,-61,-52,0
20246,-61,-51,0
20247,-61,-51,0
20248,-61,-50,0
20249,-61,-50,0
20250,-61,-49,0
20251,-61,-49,0
20252,-61,-49,0
20253,-61,-50,0
20254,-61,-51,0
20255,-61,-52,0
20256,-61,-53,0
20257,-61,-53,0
20258,-61,-52,0
20259,-62,-52,0
20260,-62,-52,0
20261,-63,-52,0
20262,-62,-52,0
20263,-62,-52,0
20264,-62,-53,0
20265,-62,-53,0
20266,-62,-52,0
20267,-63,-52,0
20268,-63,-51,0
20269,-63,-51,0
20270,-64,-51,0
20271,-64,-51,0
20272,-64,-52,0
20273,-63,-52,0
20274,-63,-51,0
20275,-64,-51,0
20276,-64,-51,0
20277,-64,-51,0
20278,-64,-50,0
20279,-64,-49,0
20280,-64,-50,0
20281,-64,-50,0
20282,-64,-50,0
20283,-63,-50,0
20284,-63,-49,0
20285,-63,-50,0
20286,-63,-51,0
20287,-63,-50,0
20288,-63,-50,0
20289,-63,-51,0
20290,-63,-50,0
20291,-63,-50,0
20292,-63,-49,0
20293,-64,-49,0
20294,-64,-49,0
20295,-64,-48,0
20296,-64,-48,0
20297,-64,-48,0
20298,-64,-48,0
20299,-63,-48,0
20300,-63,-49,0
20301,-63,-48,0
20302,-63,-49,0
20303,-63,-49,0
20304,-62,-49,0
20305,-62,-50,0
20306,-61,-50,0
20307,-61,-49,0
20308,-61,-49,0
20309,-62,-49,0
20310,-62,-48,0
20311,-62,-48,0
20312,-62,-48,0
20313,-62,-48,0
20314,-63,-48,0
20315,-62,-48,0
20316,-62,-47,0
20317,-62,-46,0
20318,-62,-46,0
20319,-62,-45,0
20320,-62,-44,0
20321,-62,-45,0
20322,-62,-46,0
20323,-62,-45,0
20324,-62,-46,0
20325,-62,-46,0
20326,-62,-47,0
20327,-62,-47,0
20328,-61,-47,0
20329,-60,-47,0
20330,-60,-46,0
20331,-61,-46,0
20332,-60,-46,0
20333,-60,-46,0
20334,-60,-47,0
20335,-60,-47,0
20336,-61,-47,0
20337,-61,-48,0
20338,-61,-48,0
20339,-61,-48,0
20340,-61,-47,0
20341,-61,-47,0
20342,-61,-47,0
20343,-61,-48,0
20344,-61,-48,0
20345,-61,-49,0
20346,-61,-50,0
20347,-61,-50,0
20348,-61,-51,0
20349,-61,-52,0
20350,-61,-53,0
20351,-61,-53,0
20352,-61,-53,0
20353,-62,-53,0
20354,-62,-53,0
20355,-62,-52,0
20356,-62,-53,0
20357,-62,-53,0
20358,-63,-53,0
20359,-64,-53,0
20360,-64,-52,0
20361,-64,-53,0
20362,-64,-52,0
20363,-64,-53,0
20364,-64,-52,0
20365,-64,-52,0
20366,-65,-52,0
20367,-65,-52,0
20368,-65,-53,0
20369,-65,-53,0
20370,-65,-52,0
20371,-65,-51,0
20372,-64,-51,0
20373,-64,-51,0
20374,-64,-51,0
20375,-64,-50,0
20376,-64,-50,0
20377,-65,-50,0
20378,-65,-51,0
20379,-65,-50,0
20380,-65,-49,0
20381,-65,-49,0
20382,-65,-50,0
20383,-65,-49,0
20384,-65,-50,0
20385,-65,-49,0
20386,-65,-50,0
20387,-66,-50,0
20388,-66,-51,0
20389,-66,-51,0
20390,-66,-51,0
20391,-65,-51,0
20392,-64,-51,0
20393,-64,-51,0
20394,-64,-50,0
20395,-64,-49,0
20396,-64,-48,0
20397,-64,-49,0
20398,-64,-49,0
20399,-64,-49,0
20400,-63,-49,0
20401,-63,-49,0
20402,-64,-49,0
20403,-64,-50,0
20404,-64,-51,0
20405,-64,-52,0
20406,-64,-53,0
20407,-64,-54,0
20408,-64,-54,0
20409,-64,-53,0
20410,-64,-54,0
20411,-64,-54,0
20412,-64,-55,0
20413,-64,-55,0
20414,-64,-55,0
20415,-64,-56,0
20416,-64,-56,0
20417,-64,-56,0
20418,-64,-56,0
20419,-63,-56,0
20420,-63,-55,0
20421,-63,-56,0
20422,-63,-55,0
20423,-63,-54,0
20424,-63,-53,0
20425,-63,-52,0
20426,-64,-52,0
20427,-65,-52,0
20428,-65,-52,0
20429,-65,-51,0
20430,-65,-50,0
20431,-64,-50,0
20432,-64,-50,0
20433,-65,-50,0
20434,-65,-51,0
20435,-66,-51,0
20436,-66,-52,0
20437,-66,-51,0
20438,-66,-51,0
20439,-66,-50,0
20440,-67,-50,0
20441,-67,-50,0
20442,-67,-49,0
20443,-67,-48,0
20444,-67,-47,0
20445,-67,-48,0
20446,-67,-49,0
20447,-66,-49,0
20448,-66,-49,0
20449,-66,-48,0
20450,-67,-48,0
20451,-67,-47,0
20452,-67,-47,0
20453,-67,-46,0
20454,-68,-46,0
20455,-68,-46,0
20456,-68,-46,0
20457,-68,-46,0
20458,-68,-45,0
20459,-68,-45,0
20460,-67,-45,0
20461,-67,-44,0
20462,-67,-45,0
20463,-67,-46,0
20464,-67,-46,0
20465,-67,-46,0
20466,-67,-47,0
20467,-67,-48,0
20468,-67,-48,0
20469,-66,-48,0
20470,-66,-49,0
20471,-66,-49,0
20472,-65,-49,0
20473,-65,-48,0
20474,-65,-49,0
20475,-64,-49,0
20476,-64,-50,0
20477,-65,-50,0
20478,-65,-50,0
20479,-65,-51,0
20480,-65,-50,0
20481,-64,-50,0
20482,-64,-50,0
20483,-64,-51,0
20484,-64,-52,0
20485,-65,-52,0
20486,-65,-53,0
20487,-65,-54,0
20488,-65,-54,0
20489,-65,-54,0
20490,-65,-53,0
20491,-65,-52,0
20492,-66,-52,0
20493,-66,-51,0
20494,-66,-51,0
20495,-67,-51,0
20496,-68,-51,0
20497,-67,-51,0
20498,-67,-52,0
20499,-67,-51,0
20500,-67,-51,0
20501,-67,-52,0
20502,-67,-53,0
20503,-68,-53,0
20504,-68,-52,0
20505,-68,-52,0
20506,-68,-52,0
20507,-68,-53,0
20508,-68,-53,0
20509,-68,-52,0
20510,-68,-52,0
20511,-67,-52,0
20512,-67,-51,0
20513,-66,-51,0
20514,-65,-51,0
20515,-65,-51,0
20516,-65,-52,0
20517,-65,-52,0
20518,-65,-53,0
20519,-65,-52,0
20520,-65,-53,0
20521,-64,-53,0
20522,-64,-53,0
20523,-64,-52,0
20524,-64,-52,0
20525,-64,-53,0
20526,-64,-53,0
20527,-64,-54,0
20528,-64,-54,0
20529,-64,-54,0
20530,-64,-54,0
20531,-63,-54,0
20532,-62,-54,0
20533,-62,-55,0
20534,-62,-55,0
20535,-61,-55,0
20536,-61,-55,0
20537,-61,-55,0
20538,-61,-54,0
20539,-61,-55,0
20540,-62,-55,0
20541,-62,-56,0
20542,-62,-56,0
20543,-62,-55,0
20544,-62,-55,0
20545,-62,-54,0
20546,-62,-55,0
20547,-62,-55,0
20548,-62,-56,0
20549,-63,-56,0
20550,-63,-57,0
20551,-63,-57,0
20552,-63,-57,0
20553,-63,-56,0
20554,-63,-57,0
20555,-63,-56,0
20556,-63,-56,0
20557,-63,-57,0
20558,-64,-57,0
20559,-64,-57,0
20560,-65,-57,0
20561,-64,-57,0
20562,-64,-58,0
20563,-64,-58,0
20564,-63,-58,0
20565,-63,-57,0
20566,-63,-58,0
20567,-63,-58,0
20568,-63,-59,0
20569,-63,-58,0
20570,-62,-58,0
20571,-62,-58,0
20572,-63,-58,0
20573,-63,-58,0
20574,-64,-58,0
20575,-64,-59,0
20576,-64,-60,0
20577,-64,-60,0
20578,-64,-60,0
20579,-64,-61,0
20580,-64,-62,0
20581,-64,-63,0
20582,-64,-63,0
20583,-64,-63,0
20584,-64,-64,0
20585,-64,-65,0
20586,-64,-64,0
20587,-65,-64,0
20588,-65,-65,0
20589,-65,-65,0
20590,-65,-65,0
20591,-65,-64,0
20592,-66,-64,0
20593,-65,-64,0
20594,-64,-64,0
20595,-64,-64,0
20596,-64,-64,0
20597,-64,-63,0
20598,-65,-63,0
20599,-65,-63,0
20600,-65,-62,0
20601,-65,-61,0
20602,-65,-61,0
20603,-64,-61,0
20604,-64,-60,0
20605,-64,-59,0
20606,-64,-58,0
20607,-64,-59,0
20608,-64,-59,0
20609,-64,-60,0
20610,-65,-60,0
20611,-65,-60,0
20612,-65,-60,0
20613,-65,-61,0
20614,-65,-60,0
20615,-64,-60,0
20616,-64,-59,0
20617,-64,-59,0
20618,-64,-59,0
20619,-65,-59,0
20620,-64,-59,0
20621,-64,-58,0
20622,-64,-57,0
20623,-64,-57,0
20624,-64,-57,0
20625,-64,-57,0
20626,-63,-57,0
20627,-63,-58,0
20628,-64,-58,0
20629,-64,-58,0
20630,-64,-58,0
20631,-64,-59,0
20632,-65,-59,0
20633,-64,-59,0
20634,-63,-59,0
20635,-63,-58,0
20636,-63,-59,0
20637,-63,-59,0
20638,-63,-58,0
20639,-63,-59,0
20640,-63,-59,0
20641,-63,-60,0
20642,-63,-61,0
20643,-63,-62,0
20644,-63,-62,0
20645,-63,-61,0
20646,-64,-61,0
20647,-64,-62,0
20648,-64,-63,0
20649,-64,-62,0
20650,-63,-62,0
20651,-63,-62,0
20652,-63,-63,0
20653,-63,-63,0
20654,-63,-62,0
20655,-62,-62,0
20656,-62,-63,0
20657,-62,-64,0
20658,-61,-64,0
20659,-62,-64,0
20660,-63,-64,0
20661,-63,-63,0
20662,-63,-63,0
20663,-63,-63,0
20664,-63,-64,0
20665,-63,-65,0
20666,-63,-66,0
20667,-63,-67,0
20668,-63,-67,0
20669,-63,-68,0
20670,-63,-67,0
20671,-63,-67,0
20672,-63,-68,0
20673,-62,-68,0
20674,-62,-68,0
20675,-63,-68,0
20676,-63,-69,0
20677,-63,-70,0
20678,-63,-71,0
20679,-63,-71,0
20680,-63,-72,0
20681,-63,-73,0
20682,-63,-74,0
20683,-64,-74,0
20684,-64,-75,0
20685,-65,-75,0
20686,-65,-75,0
20687,-65,-76,0
20688,-65,-77,0
20689,-65,-76,0
20690,-65,-76,0
20691,-65,-76,0
20692,-65,-77,0
20693,-64,-77,0
20694,-64,-77,0
20695,-63,-77,0
20696,-63,-77,0
20697,-64,-77,0
20698,-63,-77,0
20699,-63,-77,0
20700,-63,-77,0
20701,-62,-77,0
20702,-63,-77,0
20703,-63,-77,0
20704,-63,-77,0
20705,-63,-77,0
20706,-63,-76,0
20707,-63,-75,0
20708,-63,-74,0
20709,-63,-75,0
20710,-63,-74,0
20711,-63,-73,0
20712,-63,-72,0
20713,-63,-71,0
20714,-63,-71,0
20715,-63,-71,0
20716,-63,-72,0
20717,-62,-72,0
20718,-62,-73,0
20719,-62,-72,0
20720,-62,-71,0
20721,-62,-72,0
20722,-62,-72,0
20723,-62,-72,0
20724,-62,-72,0
20725,-62,-72,0
20726,-61,-72,0
20727,-61,-72,0
20728,-61,-71,0
20729,-62,-71,0
20730,-62,-72,0
20731,-62,-73,0
20732,-62,-73,0
20733,-62,-72,0
20734,-61,-72,0
20735,-61,-73,0
20736,-61,-72,0
20737,-61,-72,0
20738,-62,-72,0
20739,-62,-71,0
20740,-62,-71,0
20741,-63,-71,0
20742,-63,-71,0
20743,-62,-71,0
20744,-62,-70,0
20745,-62,-70,0
20746,-61,-70,0
20747,-62,-70,0
20748,-62,-70,0
20749,-62,-71,0
20750,-62,-72,0
20751,-62,-71,0
20752,-61,-71,0
20753,-61,-72,0
20754,-61,-72,0
20755,-61,-71,0
20756,-61,-70,0
20757,-61,-70,0
20758,-60,-70,0
20759,-61,-70,0
20760,-62,-70,0
20761,-62,-69,0
20762,-62,-69,0
20763,-62,-70,0
20764,-62,-70,0
20765,-62,-71,0
20766,-62,-70,0
20767,-62,-69,0
20768,-63,-69,0
20769,-63,-68,0
20770,-63,-67,0
20771,-63,-67,0
20772,-62,-67,0
20773,-62,-67,0
20774,-62,-67,0
20775,-62,-66,0
20776,-62,-66,0
20777,-62,-66,0
20778,-62,-66,0
20779,-62,-67,0
20780,-62,-66,0
20781,-62,-65,0
20782,-61,-65,0
20783,-61,-65,0
20784,-61,-64,0
20785,-61,-64,0
20786,-61,-64,0
20787,-61,-64,0
20788,-61,-64,0
20789,-61,-64,0
20790,-61,-64,0
20791,-62,-64,0
20792,-62,-64,0
20793,-62,-64,0
20794,-62,-65,0
20795,-62,-65,0
20796,-62,-66,0
20797,-63,-66,0
20798,-63,-66,0
20799,-62,-66,0
20800,-61,-66,0
20801,-61,-67,0
20802,-61,-67,0
20803,-61,-67,0
20804,-61,-66,0
20805,-61,-66,0
20806,-61,-67,0
20807,-61,-67,0
20808,-61,-67,0
20809,-61,-67,0
20810,-61,-68,0
20811,-61,-67,0
20812,-60,-67,0
20813,-61,-67,0
20814,-61,-66,0
20815,-61,-66,0
20816,-61,-65,0
20817,-61,-65,0
20818,-60,-65,0
20819,-60,-65,0
20820,-59,-65,0
20821,-58,-65,0
20822,-58,-65,0
20823,-58,-65,0
20824,-59,-65,0
20825,-59,-66,0
20826,-59,-67,0
20827,-58,-67,0
20828,-58,-66,0
20829,-58,-67,0
20830,-58,-68,0
20831,-58,-69,0
20832,-58,-69,0
20833,-58,-69,0
20834,-58,-70,0
20835,-58,-69,0
20836,-58,-69,0
20837,-58,-70,0
20838,-58,-71,0
20839,-58,-71,0
20840,-58,-72,0
20841,-57,-72,0
20842,-57,-72,0
20843,-56,-72,0
20844,-56,-72,0
20845,-56,-71,0
20846,-55,-71,0
20847,-54,-71,0
20848,-54,-72,0
20849,-54,-71,0
20850,-54,-70,0
20851,-54,-70,0
20852,-54,-70,0
20853,-54,-70,0
20854,-54,-70,0
20855,-54,-69,0
20856,-55,-69,0
20857,-55,-69,0
20858,-55,-69,0
20859,-55,-69,0
20860,-55,-68,0
20861,-55,-67,0
20862,-55,-67,0
20863,-54,-67,0
20864,-54,-66,0
20865,-54,-66,0
20866,-54,-67,0
20867,-54,-67,0
20868,-54,-66,0
20869,-54,-67,0
20870,-55,-67,0
20871,-55,-68,0
20872,-56,-68,0
20873,-56,-69,0
20874,-56,-70,0
20875,-56,-71,0
20876,-56,-71,0
20877,-56,-70,0
20878,-56,-69,0
20879,-55,-69,0
20880,-54,-69,0
20881,-55,-69,0
20882,-55,-69,0
20883,-55,-70,0
20884,-55,-69,0
20885,-55,-69,0
20886,-55,-69,0
20887,-55,-68,0
20888,-55,-68,0
20889,-54,-68,0
20890,-54,-68,0
20891,-54,-68,0
20892,-54,-68,0
20893,-54,-68,0
20894,-54,-67,0
20895,-54,-67,0
20896,-54,-67,0
20897,-54,-66,0
20898,-54,-65,0
20899,-54,-65,0
20900,-54,-65,0
20901,-54,-64,0
20902,-54,-64,0
20903,-55,-64,0
20904,-55,-65,0
20905,-55,-66,0
20906,-55,-65,0
20907,-54,-65,0
20908,-54,-66,0
20909,-54,-65,0
20910,-54,-65,0
20911,-55,-65,0
20912,-55,-66,0
