step,x,y,z
29776,-133,90,-78
29777,-133,90,-79
29778,-133,91,-79
29779,-133,92,-79
29780,-133,92,-79
29781,-133,92,-79
29782,-133,93,-79
29783,-133,93,-79
29784,-133,93,-79
29785,-133,93,-79
29786,-134,93,-79
29787,-134,93,-79
29788,-134,94,-79
29789,-134,94,-79
29790,-134,93,-79
29791,-134,92,-79
29792,-134,92,-79
29793,-134,92,-78
29794,-134,92,-78
29795,-134,91,-78
29796,-134,92,-78
29797,-134,92,-78
29798,-135,92,-78
29799,-136,92,-78
29800,-136,93,-78
29801,-135,93,-78
29802,-134,93,-78
29803,-135,93,-78
29804,-135,93,-78
29805,-134,93,-78
29806,-134,93,-78
29807,-134,93,-78
29808,-133,93,-78
29809,-133,93,-78
29810,-133,93,-78
29811,-133,93,-79
29812,-133,94,-79
29813,-133,93,-79
29814,-133,93,-78
29815,-133,93,-78
29816,-133,93,-77
29817,-133,93,-78
29818,-133,93,-77
29819,-133,93,-78
29820,-133,93,-78
29821,-133,93,-78
29822,-134,93,-78
29823,-134,93,-77
29824,-135,93,-77
29825,-135,93,-77
29826,-135,94,-77
29827,-135,93,-77
29828,-135,93,-77
29829,-135,93,-77
29830,-135,93,-78
29831,-136,93,-78
29832,-136,94,-78
29833,-136,94,-77
29834,-136,93,-77
29835,-135,93,-77
29836,-135,93,-77
29837,-135,93,-76
29838,-135,94,-76
29839,-135,94,-76
29840,-134,94,-76
29841,-134,94,-76
29842,-134,94,-76
29843,-134,95,-76
29844,-134,95,-77
29845,-134,95,-77
29846,-134,95,-77
29847,-134,95,-77
29848,-134,95,-77
29849,-134,95,-78
29850,-134,96,-78
29851,-134,97,-78
29852,-135,97,-78
29853,-135,97,-78
29854,-135,97,-78
29855,-135,98,-78
29856,-135,99,-78
29857,-135,99,-77
29858,-135,99,-77
29859,-135,99,-76
29860,-135,98,-76
29861,-135,98,-75
29862,-135,98,-74
29863,-135,99,-74
29864,-135,99,-74
29865,-135,99,-74
29866,-135,99,-74
29867,-136,99,-74
29868,-136,99,-75
29869,-136,99,-75
29870,-136,99,-76
29871,-136,99,-76
29872,-136,99,-75
29873,-136,99,-75
29874,-136,99,-75
29875,-136,99,-75
29876,-136,99,-76
29877,-136,99,-76
29878,-136,99,-76
29879,-136,99,-76
29880,-136,99,-76
29881,-136,98,-76
29882,-137,98,-76
29883,-137,98,-76
29884,-137,97,-76
29885,-137,98,-76
29886,-137,97,-76
29887,-137,97,-76
29888,-137,97,-76
29889,-137,97,-76
29890,-138,97,-76
29891,-139,97,-76
29892,-139,97,-77
29893,-140,97,-77
29894,-140,97,-76
29895,-140,96,-76
29896,-140,97,-76
29897,-140,98,-76
29898,-140,97,-76
29899,-140,97,-75
29900,-140,97,-76
29901,-139,97,-76
29902,-139,97,-77
29903,-140,97,-77
29904,-141,97,-77
29905,-141,97,-77
29906,-142,97,-77
29907,-142,97,-76
29908,-142,96,-76
29909,-142,96,-75
29910,-142,95,-75
29911,-142,95,-76
29912,-142,95,-76
29913,-142,95,-76
29914,-142,95,-76
29915,-142,94,-76
29916,-142,94,-77
29917,-143,94,-77
29918,-143,94,-77
29919,-143,94,-77
29920,-143,93,-77
29921,-143,93,-76
29922,-143,94,-76
29923,-143,94,-76
29924,-143,94,-76
29925,-142,94,-76
29926,-143,94,-76
29927,-143,95,-76
29928,-143,95,-75
29929,-143,95,-75
29930,-142,95,-75
29931,-142,95,-75
29932,-142,95,-74
29933,-141,95,-74
29934,-141,95,-75
29935,-141,95,-76
29936,-141,94,-76
29937,-140,94,-76
29938,-140,94,-75
29939,-140,94,-76
29940,-140,95,-76
29941,-140,95,-76
29942,-140,95,-76
29943,-139,95,-76
29944,-138,95,-76
29945,-138,95,-76
29946,-138,95,-76
29947,-137,95,-76
29948,-137,96,-76
29949,-137,97,-76
29950,-137,98,-76
29951,-137,97,-76
29952,-137,97,-75
29953,-138,97,-75
29954,-138,97,-75
29955,-138,97,-75
29956,-138,96,-75
29957,-138,96,-75
29958,-138,96,-74
29959,-137,96,-74
29960,-137,97,-74
29961,-137,96,-74
29962,-136,96,-74
29963,-137,96,-74
29964,-137,96,-74
29965,-137,96,-74
29966,-137,96,-74
29967,-137,96,-74
29968,-137,96,-74
29969,-138,96,-74
29970,-138,97,-74
29971,-138,97,-73
29972,-138,97,-73
29973,-138,96,-73
29974,-137,96,-73
29975,-137,96,-74
29976,-136,96,-74
29977,-135,96,-74
29978,-135,97,-74
29979,-135,97,-74
29980,-135,96,-74
29981,-134,96,-74
29982,-134,97,-74
29983,-134,97,-74
29984,-134,97,-73
29985,-134,97,-72
29986,-134,97,-72
29987,-134,96,-72
29988,-134,95,-72
29989,-134,94,-72
29990,-134,94,-72
29991,-134,94,-72
29992,-134,94,-72
29993,-134,94,-72
29994,-134,94,-72
29995,-135,94,-72
29996,-135,94,-71
29997,-135,94,-70
29998,-135,94,-70
29999,-136,94,-70
30000,-136,95,-70
30001,-136,96,-70
30002,-137,96,-70
30003,-137,96,-70
30004,-137,96,-69
30005,-136,96,-69
30006,-136,97,-69
30007,-136,97,-69
30008,-136,96,-69
30009,-135,96,-69
30010,-136,96,-69
30011,-137,96,-69
30012,-137,96,-69
30013,-137,95,-69
30014,-137,95,-68
30015,-137,95,-67
30016,-137,96,-67
30017,-137,97,-67
30018,-137,97,-67
30019,-137,98,-67
30020,-136,98,-67
30021,-136,98,-66
30022,-136,99,-66
30023,-135,99,-66
30024,-136,99,-66
30025,-135,99,-66
30026,-135,99,-66
30027,-135,99,-65
30028,-134,99,-65
30029,-134,100,-65
30030,-134,100,-64
30031,-133,100,-64
30032,-133,100,-63
30033,-133,99,-63
30034,-133,99,-63
30035,-133,99,-63
30036,-134,99,-63
30037,-133,99,-63
30038,-132,99,-63
30039,-132,99,-62
30040,-132,98,-62
30041,-133,98,-62
30042,-133,98,-63
30043,-133,98,-62
30044,-133,98,-61
30045,-132,98,-61
30046,-132,98,-61
30047,-132,99,-61
30048,-133,99,-61
30049,-133,99,-60
30050,-133,99,-60
30051,-133,99,-59
30052,-134,99,-59
30053,-134,99,-59
30054,-134,99,-59
30055,-134,99,-58
30056,-134,99,-58
30057,-135,99,-58
30058,-135,99,-58
30059,-135,99,-58
30060,-135,99,-58
30061,-135,99,-57
30062,-135,98,-57
30063,-135,97,-57
30064,-135,97,-56
30065,-135,97,-55
30066,-135,98,-55
30067,-136,98,-55
30068,-136,98,-55
30069,-136,98,-54
30070,-136,98,-54
30071,-136,97,-54
30072,-137,97,-54
30073,-137,96,-54
30074,-138,96,-54
30075,-138,96,-54
30076,-138,97,-54
30077,-138,96,-54
30078,-138,96,-55
30079,-139,96,-55
30080,-139,96,-55
30081,-139,96,-54
30082,-138,96,-54
30083,-138,96,-55
30084,-138,96,-55
30085,-138,95,-55
30086,-138,95,-55
30087,-138,95,-56
30088,-138,95,-55
30089,-137,95,-55
30090,-137,95,-55
30091,-137,95,-55
30092,-137,96,-55
30093,-136,96,-55
30094,-136,96,-55
30095,-136,97,-55
30096,-136,97,-56
30097,-137,97,-56
30098,-138,97,-56
30099,-138,96,-56
30100,-138,96,-56
30101,-138,96,-56
30102,-138,95,-56
30103,-138,95,-57
30104,-138,95,-56
30105,-139,95,-56
30106,-139,95,-56
30107,-139,96,-56
30108,-139,96,-56
30109,-139,96,-56
30110,-139,95,-56
30111,-139,94,-56
30112,-139,93,-56
30113,-139,93,-56
30114,-139,93,-57
30115,-139,94,-57
30116,-139,94,-57
30117,-139,94,-57
30118,-138,94,-57
30119,-138,95,-57
30120,-139,95,-57
30121,-139,95,-57
30122,-139,96,-57
30123,-139,96,-57
30124,-140,96,-57
30125,-140,97,-57
30126,-139,97,-57
30127,-139,98,-57
30128,-139,98,-56
30129,-138,98,-56
30130,-138,98,-55
30131,-138,99,-55
30132,-138,99,-56
30133,-138,100,-56
30134,-139,100,-56
30135,-139,100,-57
30136,-140,100,-57
30137,-139,100,-57
30138,-139,100,-58
30139,-139,100,-57
30140,-140,100,-57
30141,-139,100,-57
30142,-139,100,-57
30143,-139,99,-57
30144,-139,100,-57
30145,-139,100,-57
30146,-138,100,-57
30147,-138,100,-56
30148,-138,100,-56
30149,-138,100,-56
30150,-138,100,-57
30151,-137,100,-57
30152,-137,100,-58
30153,-137,100,-57
30154,-137,100,-56
30155,-138,100,-56
30156,-138,100,-56
30157,-138,100,-56
30158,-138,100,-55
30159,-138,100,-55
30160,-138,100,-55
30161,-139,100,-55
30162,-139,99,-55
30163,-139,99,-54
30164,-139,99,-54
30165,-140,99,-54
30166,-140,98,-54
30167,-140,98,-54
30168,-140,98,-55
30169,-140,99,-55
30170,-140,98,-55
30171,-140,98,-56
30172,-140,98,-57
30173,-140,98,-57
30174,-140,97,-57
30175,-140,97,-58
30176,-140,96,-58
30177,-140,96,-58
30178,-140,96,-58
30179,-141,96,-58
30180,-141,97,-58
30181,-141,98,-58
30182,-141,98,-58
30183,-141,97,-58
30184,-140,97,-58
30185,-140,96,-58
30186,-140,96,-58
30187,-140,96,-58
30188,-140,96,-58
30189,-141,96,-58
30190,-141,97,-58
30191,-141,97,-59
30192,-141,97,-59
30193,-141,97,-58
30194,-142,97,-58
30195,-141,97,-58
30196,-142,97,-58
30197,-142,97,-57
30198,-142,97,-57
30199,-142,98,-57
30200,-141,98,-57
30201,-141,97,-57
30202,-141,97,-57
30203,-141,97,-57
30204,-140,97,-57
30205,-139,97,-57
30206,-139,97,-58
30207,-139,97,-59
30208,-138,97,-59
30209,-138,97,-59
30210,-138,97,-58
30211,-138,97,-59
30212,-138,97,-59
30213,-137,97,-59
30214,-137,97,-60
30215,-137,96,-60
30216,-136,96,-60
30217,-137,96,-60
30218,-136,96,-60
30219,-136,96,-60
30220,-136,96,-60
30221,-136,96,-60
30222,-136,96,-60
30223,-136,96,-60
30224,-136,96,-61
30225,-135,96,-61
30226,-135,96,-61
30227,-135,96,-62
30228,-135,96,-63
30229,-134,96,-63
30230,-134,96,-63
30231,-134,95,-63
30232,-134,95,-63
30233,-135,95,-63
30234,-135,95,-62
30235,-135,95,-62
30236,-135,95,-61
30237,-135,95,-61
30238,-135,96,-61
30239,-135,96,-62
30240,-135,95,-62
30241,-135,96,-62
30242,-135,96,-62
30243,-135,96,-61
30244,-135,96,-61
30245,-135,96,-61
30246,-135,97,-61
30247,-135,98,-61
30248,-136,98,-61
30249,-136,97,-61
30250,-136,97,-62
30251,-135,97,-62
30252,-135,98,-62
30253,-135,98,-62
30254,-135,98,-62
30255,-135,98,-63
30256,-135,98,-63
30257,-136,98,-63
30258,-136,97,-63
30259,-136,97,-62
30260,-136,97,-63
30261,-137,97,-63
30262,-137,98,-63
30263,-137,98,-63
30264,-137,99,-63
30265,-137,99,-62
30266,-136,99,-62
30267,-137,99,-62
30268,-136,99,-62
30269,-136,99,-61
30270,-136,99,-61
30271,-136,99,-60
30272,-136,99,-59
30273,-136,99,-59
30274,-136,98,-59
30275,-135,98,-59
30276,-135,98,-59
30277,-135,98,-60
30278,-135,98,-60
30279,-135,98,-61
30280,-135,99,-61
30281,-135,100,-61
30282,-135,100,-60
30283,-135,101,-60
30284,-134,101,-60
30285,-134,101,-60
30286,-134,101,-61
30287,-133,101,-61
30288,-133,100,-61
30289,-133,101,-61
30290,-133,102,-61
30291,-133,102,-61
30292,-132,102,-61
30293,-132,102,-60
30294,-133,102,-60
30295,-133,102,-61
30296,-133,102,-61
30297,-133,102,-61
30298,-133,102,-61
30299,-132,102,-61
30300,-132,102,-61
30301,-132,102,-60
30302,-132,102,-60
30303,-131,102,-60
30304,-131,102,-60
30305,-131,101,-60
30306,-131,101,-61
30307,-131,101,-60
30308,-130,101,-60
30309,-130,101,-59
30310,-130,102,-59
30311,-130,102,-59
30312,-130,102,-59
30313,-130,102,-59
30314,-130,103,-59
30315,-131,103,-59
30316,-131,104,-59
30317,-131,104,-59
30318,-131,105,-59
30319,-131,106,-59
30320,-131,106,-59
30321,-131,106,-59
30322,-130,106,-59
30323,-130,106,-59
30324,-130,106,-60
30325,-129,106,-60
30326,-128,106,-60
30327,-127,106,-60
30328,-127,106,-59
30329,-127,106,-60
30330,-127,105,-60
30331,-127,105,-60
30332,-127,104,-60
30333,-127,104,-59
30334,-127,104,-58
30335,-127,104,-58
30336,-128,104,-58
30337,-128,104,-58
30338,-128,103,-58
30339,-128,103,-58
30340,-128,103,-58
30341,-128,103,-59
30342,-129,103,-59
30343,-129,103,-59
30344,-128,103,-59
30345,-128,103,-59
30346,-128,103,-59
30347,-128,103,-59
30348,-127,103,-59
30349,-126,103,-59
30350,-126,104,-59
30351,-127,104,-59
30352,-127,104,-59
30353,-127,104,-60
30354,-128,104,-60
30355,-128,103,-60
30356,-128,103,-60
30357,-128,103,-60
30358,-128,102,-60
30359,-127,102,-60
30360,-126,102,-60
30361,-126,102,-59
30362,-125,102,-59
30363,-125,102,-58
30364,-126,102,-58
30365,-127,102,-58
30366,-127,101,-58
30367,-127,101,-59
30368,-127,101,-59
30369,-127,100,-59
30370,-127,100,-59
30371,-127,99,-59
30372,-127,99,-59
30373,-127,99,-58
30374,-127,99,-58
30375,-127,99,-59
30376,-127,99,-60
30377,-127,99,-59
30378,-127,99,-60
30379,-126,99,-60
30380,-125,99,-60
30381,-125,99,-60
30382,-125,98,-60
30383,-125,99,-60
30384,-125,99,-61
30385,-125,99,-61
30386,-125,99,-62
30387,-125,99,-61
30388,-125,98,-61
30389,-125,99,-61
30390,-124,99,-61
30391,-124,99,-61
30392,-124,99,-62
30393,-124,99,-62
30394,-124,98,-62
30395,-124,99,-62
30396,-124,99,-62
30397,-123,99,-62
30398,-123,98,-62
30399,-123,98,-62
30400,-122,98,-62
30401,-122,98,-61
30402,-122,98,-60
30403,-122,99,-60
30404,-122,99,-60
30405,-123,99,-60
30406,-123,100,-60
30407,-123,100,-60
30408,-123,100,-60
30409,-122,100,-60
30410,-122,100,-59
30411,-121,100,-59
30412,-121,101,-59
30413,-121,102,-59
30414,-121,101,-59
30415,-121,101,-60
30416,-120,101,-60
30417,-120,101,-60
30418,-120,101,-59
30419,-120,101,-59
30420,-120,101,-58
30421,-120,101,-59
30422,-119,101,-59
30423,-119,102,-59
30424,-119,102,-60
30425,-119,102,-59
30426,-120,102,-59
30427,-120,102,-59
30428,-120,103,-59
30429,-120,102,-59
30430,-120,103,-59
30431,-120,103,-59
30432,-120,103,-58
30433,-120,103,-58
30434,-120,103,-58
30435,-120,104,-58
30436,-120,104,-58
30437,-120,104,-57
30438,-120,103,-57
30439,-121,103,-57
30440,-121,103,-57
30441,-121,103,-58
30442,-121,103,-59
30443,-122,103,-59
30444,-122,103,-58
30445,-121,103,-58
30446,-121,103,-58
30447,-121,103,-59
30448,-121,103,-59
30449,-121,103,-59
30450,-121,102,-59
30451,-121,102,-59
30452,-122,102,-59
30453,-122,103,-59
30454,-121,103,-59
30455,-120,103,-59
30456,-120,103,-59
30457,-120,104,-59
30458,-120,104,-60
30459,-119,104,-60
30460,-119,104,-60
30461,-119,104,-60
30462,-119,104,-60
30463,-119,104,-60
30464,-119,104,-60
30465,-119,104,-59
30466,-119,104,-60
30467,-119,103,-60
30468,-119,104,-60
30469,-119,103,-60
30470,-120,103,-60
30471,-119,103,-60
30472,-120,103,-60
30473,-119,103,-60
30474,-119,104,-60
30475,-119,104,-59
30476,-119,103,-59
30477,-119,103,-60
30478,-119,103,-60
30479,-119,104,-60
30480,-119,104,-60
30481,-119,103,-60
30482,-119,104,-60
30483,-119,105,-60
30484,-119,105,-60
30485,-118,105,-60
30486,-118,105,-59
30487,-118,106,-59
30488,-118,107,-59
30489,-117,107,-59
30490,-117,107,-59
30491,-117,107,-59
30492,-117,107,-59
30493,-117,107,-60
30494,-117,108,-60
30495,-117,109,-60
30496,-117,109,-60
30497,-118,109,-60
30498,-118,110,-60
30499,-118,110,-60
30500,-118,109,-60
30501,-118,109,-60
30502,-118,109,-61
30503,-118,109,-61
30504,-117,109,-61
30505,-117,109,-61
30506,-117,109,-62
30507,-116,109,-62
30508,-116,109,-61
30509,-116,109,-62
30510,-115,109,-62
30511,-115,109,-62
30512,-115,108,-62
30513,-115,108,-62
30514,-115,107,-62
30515,-115,108,-62
30516,-115,108,-62
30517,-115,108,-62
30518,-114,108,-62
30519,-114,108,-62
30520,-113,108,-62
30521,-113,109,-62
30522,-113,110,-62
30523,-113,109,-62
30524,-112,109,-62
30525,-112,109,-62
30526,-112,109,-62
30527,-112,109,-62
30528,-111,109,-62
30529,-111,110,-62
30530,-110,110,-62
30531,-110,110,-62
30532,-110,110,-61
30533,-110,111,-61
30534,-110,111,-61
30535,-110,111,-61
30536,-110,111,-62
30537,-111,111,-62
30538,-111,111,-63
30539,-110,111,-63
30540,-110,111,-62
30541,-111,111,-62
30542,-111,111,-62
30543,-112,111,-62
30544,-112,111,-62
30545,-112,111,-62
30546,-111,111,-62
30547,-111,111,-61
30548,-111,111,-61
30549,-111,111,-61
30550,-111,111,-60
30551,-111,111,-60
30552,-111,111,-60
30553,-112,111,-60
30554,-112,110,-60
30555,-112,110,-60
30556,-112,111,-60
30557,-112,111,-60
30558,-113,111,-60
30559,-113,111,-60
30560,-113,111,-60
30561,-114,111,-60
30562,-114,111,-61
30563,-114,110,-61
30564,-113,110,-61
30565,-113,111,-61
30566,-113,111,-62
30567,-113,111,-62
30568,-113,111,-61
30569,-113,111,-61
30570,-113,110,-61
30571,-113,110,-61
30572,-112,110,-61
30573,-112,110,-61
30574,-112,110,-62
30575,-113,110,-62
30576,-113,110,-62
30577,-113,109,-62
30578,-113,108,-62
30579,-114,108,-62
30580,-114,108,-63
30581,-114,107,-63
30582,-114,108,-63
30583,-114,108,-64
30584,-114,109,-64
30585,-114,109,-63
30586,-114,108,-63
30587,-113,108,-63
30588,-112,108,-63
30589,-112,107,-63
30590,-112,106,-63
30591,-112,106,-63
30592,-111,106,-63
30593,-111,106,-63
30594,-111,107,-63
30595,-112,107,-63
30596,-112,106,-63
30597,-112,105,-63
30598,-112,104,-63
30599,-112,105,-63
30600,-112,105,-62
30601,-112,105,-62
30602,-112,105,-62
30603,-112,105,-62
30604,-112,105,-62
30605,-112,105,-61
30606,-112,106,-61
30607,-112,106,-62
30608,-112,106,-62
30609,-112,106,-62
30610,-112,107,-62
30611,-112,107,-62
30612,-111,107,-62
30613,-111,108,-62
30614,-111,108,-62
30615,-110,108,-62
30616,-109,108,-62
30617,-108,108,-62
30618,-109,108,-62
30619,-109,108,-63
30620,-108,108,-63
30621,-108,108,-63
30622,-108,108,-63
30623,-107,108,-63
30624,-107,109,-63
30625,-107,109,-63
30626,-107,109,-64
30627,-107,109,-64
30628,-107,108,-64
30629,-107,108,-63
30630,-108,108,-63
30631,-108,108,-63
30632,-109,108,-63
30633,-110,108,-63
30634,-110,108,-62
30635,-110,108,-62
30636,-110,109,-62
30637,-110,109,-62
30638,-110,109,-63
30639,-109,109,-63
30640,-110,109,-63
30641,-110,109,-62
30642,-110,109,-62
30643,-110,109,-61
30644,-110,109,-60
30645,-109,109,-60
30646,-109,109,-60
30647,-109,108,-60
30648,-109,108,-59
30649,-109,108,-59
30650,-109,108,-59
30651,-109,108,-59
30652,-109,108,-58
30653,-109,108,-59
30654,-109,109,-59
30655,-109,109,-60
30656,-108,109,-60
30657,-108,109,-59
30658,-108,109,-60
30659,-108,108,-60
30660,-108,108,-60
30661,-108,108,-59
30662,-108,107,-59
30663,-108,107,-59
30664,-108,107,-59
30665,-108,107,-59
30666,-109,107,-59
30667,-109,107,-59
30668,-109,106,-59
30669,-109,106,-60
30670,-109,107,-60
30671,-109,107,-60
30672,-109,106,-60
30673,-110,106,-60
30674,-110,107,-60
30675,-110,107,-60
30676,-110,107,-60
30677,-110,107,-60
30678,-110,107,-60
30679,-110,107,-60
30680,-110,107,-60
30681,-110,106,-60
30682,-110,107,-60
30683,-110,107,-60
30684,-111,107,-60
30685,-112,107,-60
30686,-112,107,-60
30687,-112,108,-60
30688,-112,108,-60
30689,-112,108,-60
30690,-112,108,-59
30691,-112,107,-59
30692,-111,107,-59
30693,-111,107,-59
30694,-111,107,-59
30695,-111,106,-59
30696,-111,107,-59
30697,-111,107,-59
30698,-111,108,-59
30699,-112,108,-59
30700,-112,108,-59
30701,-112,109,-59
30702,-112,109,-58
30703,-112,109,-59
30704,-112,109,-59
30705,-111,109,-59
30706,-111,109,-59
30707,-111,109,-59
30708,-111,109,-59
30709,-110,109,-59
30710,-110,110,-59
30711,-110,110,-58
30712,-110,111,-58
30713,-110,112,-58
30714,-110,112,-58
30715,-111,112,-58
30716,-111,112,-58
30717,-111,113,-58
30718,-111,113,-59
30719,-111,112,-59
30720,-111,112,-60
30721,-111,112,-60
30722,-111,111,-60
30723,-111,111,-61
30724,-111,111,-62
30725,-111,111,-62
30726,-110,111,-62
30727,-111,111,-62
30728,-111,111,-63
30729,-112,111,-63
30730,-111,111,-63
30731,-111,111,-62
30732,-111,111,-63
30733,-111,111,-64
30734,-111,110,-64
30735,-110,110,-64
30736,-110,110,-63
30737,-110,109,-63
30738,-110,108,-63
30739,-110,108,-63
30740,-110,107,-63
30741,-110,108,-63
30742,-109,108,-63
30743,-109,109,-63
30744,-109,110,-63
30745,-109,109,-63
30746,-110,109,-63
30747,-110,109,-63
30748,-110,109,-64
30749,-110,109,-64
30750,-111,109,-64
30751,-111,110,-64
30752,-111,109,-64
30753,-112,109,-64
30754,-112,109,-63
30755,-112,109,-63
30756,-112,110,-63
30757,-112,110,-64
30758,-112,110,-64
30759,-112,110,-63
30760,-112,111,-63
30761,-111,111,-63
30762,-111,111,-63
30763,-111,111,-63
30764,-112,111,-63
30765,-111,111,-63
30766,-111,110,-63
30767,-111,110,-63
30768,-111,109,-63
30769,-111,108,-63
30770,-112,108,-63
30771,-112,108,-63
30772,-112,108,-62
30773,-112,108,-61
30774,-113,108,-61
30775,-113,108,-61
30776,-113,108,-61
30777,-113,109,-61
30778,-113,109,-60
30779,-113,109,-59
30780,-112,109,-59
30781,-112,109,-60
30782,-112,109,-60
30783,-112,109,-60
30784,-112,108,-60
30785,-111,108,-60
30786,-112,108,-60
30787,-112,108,-59
30788,-111,108,-59
30789,-111,108,-58
30790,-111,109,-58
30791,-111,108,-58
30792,-111,108,-58
30793,-111,108,-58
30794,-111,108,-58
30795,-112,108,-58
30796,-112,108,-58
30797,-112,108,-58
30798,-112,108,-58
30799,-111,108,-58
30800,-111,108,-59
30801,-111,108,-59
30802,-111,108,-59
30803,-111,108,-58
30804,-111,108,-58
30805,-112,108,-58
30806,-112,108,-58
30807,-113,108,-58
30808,-113,108,-58
30809,-113,108,-57
30810,-113,108,-57
30811,-112,108,-57
30812,-112,109,-57
30813,-112,109,-58
30814,-112,109,-58
30815,-112,109,-58
30816,-112,109,-59
30817,-112,110,-59
30818,-113,110,-59
30819,-113,110,-59
30820,-113,110,-60
30821,-114,110,-60
30822,-114,110,-59
30823,-114,110,-59
30824,-114,110,-59
30825,-114,110,-59
30826,-114,111,-59
30827,-115,111,-59
30828,-115,110,-59
30829,-115,110,-59
30830,-114,110,-59
30831,-114,110,-60
30832,-114,110,-59
30833,-113,110,-59
30834,-113,110,-59
30835,-113,109,-59
30836,-113,109,-60
30837,-112,109,-60
30838,-112,109,-59
30839,-113,109,-59
30840,-113,108,-59
30841,-113,108,-60
30842,-113,109,-60
30843,-113,108,-60
30844,-113,108,-60
30845,-113,109,-60
30846,-113,109,-60
30847,-113,109,-60
30848,-113,108,-60
30849,-113,109,-60
30850,-113,108,-60
30851,-113,108,-60
30852,-112,108,-60
30853,-113,108,-60
30854,-113,108,-61
30855,-114,108,-61
30856,-114,108,-62
30857,-114,107,-62
30858,-114,106,-62
30859,-114,107,-62
30860,-114,107,-62
30861,-114,107,-63
30862,-115,107,-63
30863,-115,107,-62
30864,-115,106,-62
30865,-115,106,-62
30866,-115,106,-62
30867,-115,105,-62
30868,-115,105,-62
30869,-115,105,-62
30870,-115,105,-62
30871,-115,105,-62
30872,-115,105,-62
30873,-114,105,-62
30874,-114,105,-61
30875,-114,105,-61
30876,-114,105,-60
30877,-114,106,-60
30878,-114,106,-60
30879,-115,106,-60
30880,-115,106,-59
30881,-114,106,-59
30882,-113,106,-59
30883,-113,106,-60
30884,-113,107,-60
30885,-113,107,-60
30886,-113,107,-60
30887,-113,106,-60
30888,-113,105,-60
30889,-114,105,-60
30890,-114,105,-59
30891,-114,104,-59
30892,-114,104,-58
30893,-114,105,-58
30894,-114,105,-57
30895,-114,105,-56
30896,-114,105,-56
30897,-113,105,-56
30898,-113,105,-56
30899,-113,104,-56
30900,-113,104,-56
30901,-113,104,-57
30902,-112,104,-57
30903,-111,104,-57
30904,-111,103,-57
30905,-111,103,-56
30906,-111,102,-56
30907,-111,102,-57
30908,-111,102,-58
30909,-110,102,-58
30910,-110,102,-59
30911,-110,102,-59
30912,-110,102,-60
30913,-109,102,-60
30914,-110,102,-60
30915,-110,102,-60
30916,-110,102,-59
30917,-110,102,-59
30918,-110,102,-59
30919,-110,102,-59
30920,-110,103,-59
30921,-110,103,-59
30922,-110,103,-59
30923,-110,103,-60
30924,-110,103,-60
30925,-110,102,-60
30926,-110,102,-60
30927,-110,102,-60
30928,-111,102,-60
30929,-110,102,-60
30930,-110,102,-60
30931,-110,102,-60
30932,-110,102,-59
30933,-110,102,-59
30934,-110,102,-59
30935,-110,102,-59
30936,-111,102,-59
30937,-110,102,-59
30938,-110,102,-58
30939,-110,102,-59
30940,-110,102,-59
30941,-110,103,-59
30942,-110,103,-59
30943,-110,103,-58
30944,-110,103,-58
30945,-110,103,-58
30946,-111,103,-58
30947,-111,103,-58
30948,-111,103,-57
30949,-111,103,-57
30950,-112,103,-57
30951,-112,103,-58
30952,-112,102,-58
30953,-113,102,-58
30954,-113,103,-58
30955,-113,103,-58
30956,-114,103,-58
30957,-114,102,-58
30958,-114,103,-58
30959,-114,103,-58
30960,-115,103,-58
30961,-115,103,-58
30962,-115,103,-58
30963,-115,103,-59
30964,-115,102,-59
30965,-116,102,-59
30966,-116,103,-59
30967,-116,103,-58
30968,-116,103,-58
30969,-116,103,-57
30970,-116,103,-57
30971,-117,103,-57
30972,-117,103,-58
30973,-117,102,-58
30974,-117,102,-58
30975,-117,102,-59
30976,-116,102,-59
30977,-115,102,-59
30978,-115,102,-59
30979,-115,102,-59
30980,-115,102,-59
30981,-115,102,-59
30982,-115,101,-59
30983,-116,101,-59
30984,-116,100,-59
30985,-116,100,-58
30986,-116,100,-59
30987,-116,101,-59
30988,-117,101,-59
30989,-117,101,-59
30990,-117,101,-59
30991,-117,101,-59
30992,-117,101,-59
30993,-116,101,-59
30994,-117,101,-59
30995,-118,101,-59
30996,-118,101,-59
30997,-118,101,-59
30998,-118,101,-60
30999,-119,101,-60
31000,-120,101,-60
31001,-121,101,-60
31002,-121,101,-61
31003,-122,101,-61
31004,-122,101,-60
31005,-122,101,-60
31006,-122,101,-61
31007,-122,101,-61
31008,-121,101,-61
31009,-121,102,-61
31010,-121,102,-62
31011,-120,102,-62
31012,-120,101,-62
31013,-120,101,-61
31014,-121,101,-61
31015,-121,101,-62
31016,-121,101,-62
31017,-122,101,-62
31018,-122,101,-63
31019,-122,102,-63
31020,-122,102,-63
31021,-122,102,-63
31022,-122,102,-64
31023,-122,102,-64
31024,-122,102,-64
31025,-122,102,-64
31026,-122,101,-64
31027,-122,102,-64
31028,-121,102,-64
31029,-122,102,-64
31030,-122,102,-64
31031,-122,102,-65
31032,-122,102,-65
31033,-122,102,-65
31034,-122,103,-65
31035,-122,103,-65
31036,-121,103,-65
31037,-121,103,-64
31038,-121,104,-64
31039,-121,104,-64
31040,-121,104,-64
31041,-121,104,-63
31042,-120,104,-63
31043,-119,104,-63
31044,-119,104,-62
31045,-119,105,-62
31046,-119,105,-63
31047,-119,105,-63
